# type=browses viewport=1280x720 sections=18 max_scroll=1900
t,dx,dy,scroll_y
4.508,44.1,28.6,1
4.525,44.2,28.6,1
4.542,44.2,28.6,1
4.566,44.2,28.6,1
4.575,44.2,28.6,1
4.592,44.3,28.6,2
4.609,44.3,28.6,3
4.625,44.3,28.6,3
4.642,44.3,28.6,3
4.658,44.4,28.6,2
4.675,44.4,28.6,2
4.692,44.4,28.6,1
4.708,44.4,28.6,1
4.725,44.5,28.6,0
5.051,44.9,28.6,0
5.059,47,29.6,0
5.077,49,30.6,0
5.093,56.2,34.7,0
5.115,64.4,38.8,0
5.126,70.5,42.9,0
5.142,76.6,47,0
5.157,81.7,49,0
5.174,82.7,50,0
5.19,82.7,50,0
5.315,83.8,50,0
5.327,84.8,51.1,0
5.342,86.8,51.1,0
5.365,99.1,57.2,0
5.375,110.3,62.3,0
5.391,121.6,66.4,0
5.408,130.8,69.4,0
5.426,137.9,72.5,0
5.44,143,74.6,0
5.457,146.1,75.6,0
5.475,147.1,76.6,0
5.491,147.1,76.6,0
5.508,148.1,76.6,0
5.759,147.7,76.6,1
5.776,147.7,76.6,4
5.796,147.7,76.6,8
5.808,147.7,76.6,11
5.825,147.6,76.6,14
5.842,147.6,76.6,14
5.858,147.6,76.6,12
5.875,147.6,76.6,10
5.891,147.5,76.6,6
5.908,147.5,76.6,5
5.925,147.5,76.6,3
5.941,147.5,76.6,1
5.958,147.4,76.6,1
5.992,147.4,76.6,1
6.009,147.4,76.6,1
6.186,147.1,76.6,0
6.193,144,76.6,0
6.211,138.9,75.6,0
6.231,113.4,71.5,0
6.242,69.5,65.4,0
6.258,7.2,63.3,0
6.274,-56.2,63.3,0
6.291,-98.1,65.4,0
6.308,-141,76.6,0
6.324,-170.6,89.9,0
6.34,-179.8,97,0
6.357,-186.9,102.1,0
6.65,-188,102.1,0
6.66,-193.1,102.1,0
6.674,-198.2,102.1,0
6.697,-213.5,102.1,0
6.71,-227.8,102.1,0
6.724,-270.7,105.2,0
6.741,-286,109.3,0
6.756,-301.4,114.4,0
6.774,-307.5,116.4,0
6.79,-312.6,118.5,0
6.807,-314.6,119.5,0
6.823,-314.6,119.5,0
7.11,-314.6,119.5,1
7.127,-314.6,119.5,3
7.144,-314.6,119.5,6
7.166,-314.6,119.5,7
7.176,-314.6,119.5,8
7.193,-314.6,119.5,12
7.209,-314.6,119.5,9
7.226,-314.6,119.5,10
7.243,-314.6,119.5,6
7.259,-314.6,119.5,5
7.276,-314.6,119.5,3
7.292,-314.6,119.5,2
7.309,-314.6,119.5,1
7.326,-314.6,119.5,1
7.342,-314.6,119.5,1
7.359,-314.6,119.5,1
7.376,-314.6,119.5,1
7.392,-314.6,119.5,2
7.409,-314.6,119.5,3
7.428,-314.6,119.5,3
7.441,-314.6,119.5,4
7.459,-314.6,119.5,4
7.476,-314.6,119.5,4
7.492,-314.6,119.5,4
7.508,-314.6,119.5,3
7.525,-314.6,119.5,3
7.541,-314.6,119.5,2
7.559,-314.6,119.5,1
7.575,-314.6,119.5,1
7.593,-314.6,119.5,1
7.609,-314.6,119.5,1
7.675,-314.6,119.5,1
7.695,-314.6,119.5,1
7.708,-314.6,119.5,1
7.735,-314.6,119.5,2
7.742,-314.6,119.5,2
7.759,-314.6,119.5,2
7.775,-314.6,119.5,2
7.793,-314.6,119.5,2
7.809,-314.6,119.5,1
7.825,-314.6,119.5,1
7.842,-314.6,119.5,1
7.91,-314.6,119.5,1
7.929,-314.6,119.5,1
