# type=browses viewport=1280x720 sections=16 max_scroll=1620
t,dx,dy,scroll_y
3.855,397.4,118.5,0
3.872,359.6,149.1,0
3.888,326.9,177.7,0
3.905,315.7,186.9,0
3.922,305.4,195.1,0
3.938,301.4,198.1,0
3.956,299.3,199.1,0
4.19,299.3,198.1,0
4.197,298.3,196.1,0
4.207,294.2,193,0
4.229,290.1,190,0
4.241,278.9,183.8,0
4.256,265.6,176.7,0
4.271,228.8,161.4,0
4.288,198.2,154.2,0
4.305,169.6,150.1,0
4.321,151.2,150.1,0
4.338,133.8,150.1,0
4.357,125.7,151.1,0
4.373,117.5,153.2,0
4.39,112.4,155.2,0
4.406,110.3,156.3,0
4.423,110.3,156.3,0
4.44,109.3,157.3,0
4.455,109.3,157.3,0
5.224,109.3,156.9,1
5.241,109.3,156.9,2
5.265,109.3,156.9,6
5.273,109.3,156.9,6
5.292,109.3,156.9,10
5.31,109.3,156.9,11
5.324,109.3,156.9,10
5.34,109.3,156.9,11
5.357,109.3,156.9,9
5.374,109.3,156.9,8
5.39,109.3,156.9,5
5.407,109.3,156.9,3
5.424,109.3,156.9,2
5.44,109.3,156.9,1
5.456,109.3,156.8,1
5.474,109.3,156.8,1
5.491,109.3,156.8,1
5.507,109.3,156.8,1
5.524,109.3,156.8,2
5.541,109.3,156.8,2
5.557,109.3,156.8,3
5.574,109.3,156.8,4
5.591,109.3,156.8,4
5.607,109.3,156.8,5
5.624,109.3,156.8,5
5.641,109.3,156.8,5
5.658,109.3,156.8,4
5.674,109.3,156.8,4
5.691,109.3,156.7,3
5.708,109.3,156.7,2
5.724,109.3,156.7,1
5.741,109.3,156.7,1
5.756,109.3,156.7,1
5.772,109.3,156.7,1
5.79,109.3,156.7,1
5.807,109.3,156.7,2
5.823,109.3,156.7,2
5.84,109.3,156.7,2
5.857,109.3,156.7,2
5.873,109.3,156.7,2
5.89,109.3,156.7,2
5.907,109.3,156.7,3
5.924,109.3,156.6,3
5.94,109.3,156.6,3
5.957,109.3,156.6,2
5.974,109.3,156.6,2
5.99,109.3,156.6,1
6.007,109.3,156.6,1
6.074,109.3,156.6,1
6.093,109.3,156.6,1
6.107,109.3,156.6,1
6.131,109.3,156.6,1
6.139,109.3,156.6,1
6.158,109.3,156.5,1
6.174,109.3,156.5,1
6.19,109.3,156.5,2
6.208,109.3,156.5,2
6.225,109.3,156.5,2
6.239,109.3,156.5,2
6.256,109.3,156.5,1
6.273,109.3,156.5,1
6.29,109.3,156.5,1
6.31,109.3,156.5,1
6.324,109.3,156.5,1
6.825,109.3,156.3,0
6.833,107.3,154.2,0
6.841,107.3,152.2,0
6.854,105.2,149.1,0
6.878,104.2,144,0
6.891,104.2,138.9,0
6.906,104.2,132.8,0
6.922,108.3,123.6,0
6.939,110.3,121.5,0
6.956,113.4,118.5,0
6.972,117.5,115.4,0
6.988,121.6,112.3,0
7.005,123.6,111.3,0
7.021,124.6,111.3,0
7.038,125.7,111.3,0
7.057,125.7,110.3,0
7.073,125.7,110.3,0
7.089,125.7,110.3,0
7.106,125.7,110.3,0
7.122,124.6,110.3,0
7.139,124.6,109.3,0
7.156,124.6,109.3,0
7.174,123.6,109.3,0
7.19,122.6,109.3,0
7.205,122.6,109.3,0
7.474,122.6,109.3,0
7.481,124.6,109.3,0
7.492,126.7,109.3,0
7.513,128.7,109.3,0
7.524,135.9,110.3,0
7.54,150.2,110.3,0
7.557,162.4,110.3,0
7.571,181.8,109.3,0
7.588,190,108.3,0
7.605,197.2,107.2,0
7.621,202.3,105.2,0
7.638,206.4,105.2,0
7.655,208.4,104.2,0
7.672,209.4,104.2,0
7.69,210.4,103.1,0
7.706,210.4,103.1,0
