# type=browses viewport=1280x720 sections=9 max_scroll=640
t,dx,dy,scroll_y
2.709,-406.6,106.2,16
2.726,-406.6,106.2,18
2.742,-406.6,106.2,18
2.76,-406.6,106.2,16
2.776,-406.6,106.2,14
2.793,-406.6,106.2,14
2.809,-406.6,106.2,11
2.827,-406.6,106.2,12
2.843,-406.6,106.2,10
2.86,-406.6,106.2,10
2.876,-406.6,106.2,7
2.892,-406.6,106.2,5
2.909,-406.6,106.2,6
2.925,-406.6,106.2,4
2.943,-406.6,106.2,3
2.95,-406.6,106.2,6
2.965,-406.6,106.2,6
2.982,-406.6,106.2,6
2.999,-406.6,106.2,6
3.015,-406.6,106.2,6
3.032,-406.6,106.2,6
3.049,-406.6,106.2,6
3.065,-406.6,106.2,6
3.082,-406.6,106.2,5
3.099,-406.6,106.2,5
3.147,-406.6,106.2,0
3.158,-406.6,102.1,0
3.162,-406.6,99.1,0
3.173,-406.6,94,0
3.191,-407.6,82.7,0
3.207,-409.6,64.3,0
3.224,-411.7,39.8,0
3.242,-411.7,21.4,0
3.259,-412.7,0,0
3.274,-412.7,-24.5,0
3.291,-412.7,-32.7,0
3.307,-412.7,-40.9,0
3.325,-411.7,-42.9,0
3.341,-410.7,-46,0
3.358,-410.7,-46,0
3.61,-410.3,-46,1
3.635,-410.3,-46,6
3.643,-410.3,-46,6
3.666,-410.3,-46,14
3.677,-410.2,-46,18
3.694,-410.2,-46,17
3.711,-410.2,-46,15
3.725,-410.2,-46,14
3.742,-410.2,-46,11
3.759,-410.1,-46,10
3.777,-410.1,-46,9
3.793,-410.1,-46,8
3.81,-410.1,-46,8
3.826,-410,-46,5
3.843,-410,-46,4
3.861,-410,-46,5
3.877,-410,-46,4
3.894,-409.9,-46,3
3.91,-409.9,-46,3
3.928,-409.9,-46,2
3.944,-409.9,-46,1
4.125,-409.6,-46,0
4.13,-408.6,-46,0
4.143,-406.6,-46,0
4.166,-400.4,-46,0
4.176,-391.3,-43.9,0
4.192,-383.1,-39.8,0
4.207,-377,-36.8,0
4.224,-374.9,-34.7,0
4.31,-374.9,-34.7,-1
4.33,-374.9,-34.7,-3
4.342,-374.9,-34.7,-6
4.361,-374.9,-34.7,-11
4.384,-374.9,-34.7,-15
4.395,-374.9,-34.7,-13
4.41,-374.9,-34.7,-19
4.427,-374.9,-34.7,-13
4.443,-374.9,-34.7,-13
4.46,-374.9,-34.7,-10
4.479,-374.9,-34.7,-9
4.493,-374.9,-34.7,-4
4.51,-374.9,-34.7,-2
4.516,-374.9,-34.7,-6
4.532,-374.9,-34.7,-7
4.549,-374.9,-34.7,-7
4.565,-374.9,-34.7,-7
4.582,-374.9,-34.7,-7
4.598,-374.9,-34.7,-7
4.615,-374.9,-34.7,-8
4.631,-374.9,-34.7,-7
4.648,-374.9,-34.7,-6
4.664,-374.9,-34.7,-6
4.682,-374.9,-34.7,-5
4.698,-374.9,-34.7,-5
4.715,-374.9,-34.7,-5
4.732,-374.9,-34.7,-4
4.747,-374.9,-34.7,-4
4.766,-374.9,-34.7,-4
4.845,-374.9,-34.7,-1
4.861,-374.9,-34.7,-2
4.876,-374.9,-34.7,-5
4.9,-374.9,-34.7,-10
4.909,-374.9,-34.7,-13
4.927,-374.9,-34.7,-15
4.943,-374.9,-34.7,-13
4.959,-374.9,-34.7,-14
4.975,-374.9,-34.7,-10
4.993,-374.9,-34.7,-10
5.01,-374.9,-34.7,-8
5.026,-374.9,-34.7,-5
5.044,-374.9,-34.7,-4
5.06,-374.9,-34.7,-3
5.075,-374.9,-34.7,-2
5.092,-374.9,-34.7,-2
5.109,-374.9,-34.7,-2
5.125,-374.9,-34.7,-2
5.142,-374.9,-34.7,-1
5.159,-374.9,-34.7,-1
5.175,-374.9,-34.7,-1
5.193,-374.9,-34.7,-1
5.209,-374.9,-34.7,-1
5.226,-374.9,-34.7,-1
5.242,-374.9,-34.7,-1
5.259,-374.9,-34.7,-1
5.276,-374.9,-34.7,-1
5.293,-374.9,-34.7,-1
5.378,-374.9,-34.7,0
5.395,-374.9,-34.7,1
5.411,-374.9,-34.7,1
5.432,-374.9,-34.7,2
5.442,-374.9,-34.7,4
5.46,-374.9,-34.7,5
5.477,-374.9,-34.7,8
5.495,-374.9,-34.7,12
5.509,-374.9,-34.7,14
5.527,-374.9,-34.7,18
5.543,-374.9,-34.7,19
5.559,-374.9,-34.7,19
5.576,-374.9,-34.7,18
5.592,-374.9,-34.7,12
5.609,-374.9,-34.7,14
5.626,-374.9,-34.7,10
5.643,-374.9,-34.7,8
5.659,-374.9,-34.7,5
5.675,-374.9,-34.7,5
5.693,-374.9,-34.7,9
5.709,-374.9,-34.7,10
5.726,-374.9,-34.7,10
5.743,-374.9,-34.7,10
5.76,-374.9,-34.7,10
5.776,-374.9,-34.7,9
5.793,-374.9,-34.7,10
5.81,-374.9,-34.7,10
5.825,-374.9,-34.7,9
5.844,-374.9,-34.7,8
5.861,-374.9,-34.7,8
5.877,-374.9,-34.7,7
5.892,-374.9,-34.7,6
5.909,-374.9,-34.7,6
5.925,-374.9,-34.7,5
5.941,-374.9,-34.7,5
5.958,-374.9,-34.7,5
5.974,-374.9,-34.7,4
5.992,-374.9,-34.7,4
6.008,-374.9,-34.7,4
6.093,-374.9,-34.7,1
6.11,-374.9,-34.7,2
6.125,-374.9,-34.7,4
6.145,-374.9,-34.7,7
6.159,-374.9,-34.7,8
6.176,-374.9,-34.7,9
6.192,-374.9,-34.7,8
6.209,-374.9,-34.7,6
6.226,-374.9,-34.7,6
6.242,-374.9,-34.7,5
6.258,-374.9,-34.7,4
6.276,-374.9,-34.7,4
6.292,-374.9,-34.7,4
6.309,-374.9,-34.7,5
6.325,-374.9,-34.7,6
6.342,-374.9,-34.7,6
6.358,-374.9,-34.7,7
6.375,-374.9,-34.7,7
6.392,-374.9,-34.7,5
6.41,-374.9,-34.7,5
6.425,-374.9,-34.7,3
6.442,-374.9,-34.7,2
6.458,-374.9,-34.7,1
6.476,-374.9,-34.7,1
6.559,-374.9,-34.7,0
6.81,-374.9,-34.7,1
6.813,-374.9,-34.7,1
6.828,-374.9,-34.7,6
6.849,-374.9,-34.7,8
6.86,-374.9,-34.7,10
6.876,-374.9,-34.7,17
6.893,-374.9,-34.7,15
6.91,-374.9,-34.7,15
6.926,-374.9,-34.7,12
6.943,-374.9,-34.7,13
6.96,-374.9,-34.7,13
6.977,-374.9,-34.7,6
6.993,-374.9,-34.7,6
7.01,-374.9,-34.7,5
7.027,-374.9,-34.7,3
7.043,-374.9,-34.7,2
7.059,-374.9,-34.7,1
7.076,-374.9,-34.7,1
7.093,-374.9,-34.7,1
7.11,-374.9,-34.7,1
7.127,-374.9,-34.7,1
7.429,-374.9,-34.7,2
7.445,-374.9,-34.7,2
7.469,-374.9,-34.7,6
7.479,-374.9,-34.7,8
7.493,-374.9,-34.7,10
7.51,-374.9,-34.7,10
7.527,-374.9,-34.7,7
7.543,-374.9,-34.7,5
7.56,-374.9,-34.7,5
7.576,-374.9,-34.7,3
7.593,-374.9,-34.7,3
7.61,-374.9,-34.7,2
7.627,-374.9,-34.7,2
7.643,-374.9,-34.7,2
7.66,-374.9,-34.7,2
7.678,-374.9,-34.7,2
7.695,-374.9,-34.7,2
7.71,-374.9,-34.7,2
7.726,-374.9,-34.7,3
7.743,-374.9,-34.7,3
7.76,-374.9,-34.7,4
7.777,-374.9,-34.7,4
7.793,-374.9,-34.7,4
7.81,-374.9,-34.7,3
7.826,-374.9,-34.7,4
7.843,-374.9,-34.7,4
7.86,-374.9,-34.7,5
7.877,-374.9,-34.7,5
7.893,-374.9,-34.7,5
7.91,-374.9,-34.7,5
7.926,-374.9,-34.7,5
7.944,-374.9,-34.7,5
7.96,-374.9,-34.7,5
7.977,-374.9,-34.7,4
7.993,-374.9,-34.7,4
8,-374.9,-34.7,5
