# type=slide_drags viewport=1280x720 start=507,415 end=769,413 mousedown_t=1.752
t,rx,ry
4.867,0.9736,0.0078
4.95,0.9775,0.0078
4.983,0.9775,0.0078
5.014,0.9775,0.0078
5.033,0.9814,0.0078
5.049,0.9814,0.0078
5.066,0.9853,0.0078
5.083,0.9853,0.0078
5.099,0.9853,0.0078
5.116,0.9892,0.0078
5.133,0.9892,0.0078
5.149,0.9892,0.0078
5.182,0.9931,0.0078
5.2,0.9931,0.0078
5.216,0.997,0.0078
5.232,0.997,0.0078
5.251,0.997,0.0078
5.268,1.0009,0.0078
5.283,1.0009,0.0078
5.301,1.0009,0.0078
5.316,1.0048,0.0078
5.334,1.0048,0.0078
5.367,1.0086,0.0078
5.4,1.0086,0.0078
5.601,1.0086,0.0078
