# type=slide_drags viewport=1280x720 start=510,415 end=769,413 mousedown_t=2.603
t,rx,ry
2.02,0.0158,-0.0039
2.034,0.0197,-0.0039
2.05,0.0197,-0.0039
2.207,0.0197,-0.0039
2.219,0.0197,-0.0039
2.233,0.0197,-0.0039
2.251,0.0158,-0.0039
2.266,0.0158,-0.0039
2.285,0.0158,-0.0039
2.301,0.0118,0
2.32,0.0118,0
2.334,0.0079,0
2.351,0.0079,0
2.367,0.0079,0
2.384,0.0039,0
2.422,0.0039,0
2.478,0.0039,0
2.51,0.0039,0
2.536,0,0
2.569,0,0
2.603,0,0
2.935,0,0
2.955,0,0
2.969,0,0
2.987,0,0
3.01,0.0039,0
3.018,0.0039,0
3.035,0.0039,-0.0039
3.054,0.0079,-0.0039
3.068,0.0079,-0.0039
3.084,0.0118,-0.0039
3.103,0.0118,-0.0039
3.118,0.0118,-0.0039
3.136,0.0118,-0.0039
3.151,0.0158,-0.0039
3.169,0.0158,-0.0039
3.186,0.0197,-0.0039
3.202,0.0197,-0.0039
3.217,0.0236,-0.0039
3.235,0.0236,-0.0039
3.253,0.0276,-0.0039
3.268,0.0276,0
3.285,0.0315,0
3.301,0.0355,0
3.318,0.0394,0
3.334,0.0433,0
3.352,0.0433,0
3.369,0.0473,0
3.385,0.0473,0
3.401,0.0512,0
3.419,0.0552,0
3.434,0.0591,0
3.452,0.063,0
3.47,0.063,0
3.485,0.067,0
3.501,0.0709,0
3.52,0.0749,0
3.536,0.0788,0.0039
3.553,0.0827,0.0039
3.569,0.0827,0.0039
3.584,0.0867,0.0039
3.601,0.0867,0.0039
3.617,0.0906,0.0039
3.634,0.0906,0.0039
3.651,0.0946,0.0039
3.668,0.0985,0.0039
3.685,0.1025,0.0039
3.702,0.1064,0.0039
3.718,0.1103,0.0079
3.736,0.1143,0.0079
3.753,0.1222,0.0079
3.767,0.13,0.0079
3.784,0.1419,0.0079
3.801,0.1537,0.0079
3.819,0.1655,0.0079
3.834,0.1734,0.0079
3.852,0.1813,0.0079
3.869,0.1891,0.0079
3.884,0.1931,0.0079
3.901,0.197,0.0079
3.917,0.201,0.0079
3.935,0.2088,0.0079
3.952,0.2128,0.0079
3.969,0.2167,0.0079
3.984,0.2246,0.0079
4.002,0.2285,0.0079
4.018,0.2364,0.0079
4.035,0.2443,0.0079
4.053,0.2522,0.0118
4.069,0.2601,0.0118
4.087,0.2719,0.0118
4.102,0.2798,0.0118
4.119,0.2877,0.0158
4.136,0.2955,0.0158
4.152,0.3074,0.0158
4.17,0.3192,0.0158
4.185,0.3271,0.0158
4.203,0.3389,0.0197
4.219,0.3507,0.0197
4.236,0.3625,0.0197
4.253,0.3743,0.0236
4.268,0.3822,0.0236
4.286,0.3862,0.0236
4.303,0.394,0.0236
4.318,0.398,0.0236
4.337,0.4019,0.0236
4.353,0.4059,0.0236
4.369,0.4059,0.0236
4.387,0.4059,0.0236
4.404,0.4098,0.0236
4.42,0.4098,0.0236
4.437,0.4098,0.0236
4.453,0.4137,0.0236
4.471,0.4216,0.0236
4.485,0.4256,0.0236
4.502,0.4334,0.0236
4.519,0.4374,0.0236
4.535,0.4492,0.0236
4.553,0.4571,0.0236
4.569,0.4689,0.0236
4.586,0.4807,0.0236
4.603,0.4926,0.0236
4.619,0.5083,0.0236
4.636,0.5201,0.0236
4.653,0.532,0.0236
4.669,0.5398,0.0236
4.686,0.5477,0.0276
4.703,0.5556,0.0276
4.72,0.5635,0.0276
4.735,0.5714,0.0276
4.753,0.5832,0.0276
4.769,0.5911,0.0276
4.787,0.5989,0.0276
4.803,0.6068,0.0276
4.82,0.6108,0.0276
4.836,0.6186,0.0276
4.853,0.6226,0.0276
4.869,0.6265,0.0276
4.886,0.6344,0.0276
4.903,0.6384,0.0276
4.92,0.6462,0.0276
4.935,0.6502,0.0276
4.953,0.6541,0.0276
4.97,0.6581,0.0276
4.986,0.6659,0.0276
5.003,0.6699,0.0276
5.019,0.6778,0.0276
5.036,0.6896,0.0276
5.053,0.6975,0.0276
5.069,0.7053,0.0276
5.086,0.7132,0.0276
5.103,0.7211,0.0276
5.121,0.729,0.0276
5.138,0.7329,0.0276
5.153,0.7369,0.0276
5.169,0.7408,0.0276
5.186,0.7447,0.0236
5.203,0.7447,0.0236
5.219,0.7487,0.0236
5.235,0.7526,0.0236
5.252,0.7526,0.0236
5.269,0.7566,0.0197
5.285,0.7566,0.0197
5.302,0.7605,0.0197
5.319,0.7644,0.0197
5.336,0.7644,0.0197
5.353,0.7684,0.0158
5.368,0.7763,0.0158
5.386,0.7802,0.0158
5.402,0.7841,0.0118
5.418,0.7881,0.0118
5.436,0.792,0.0118
5.453,0.796,0.0079
5.471,0.7999,0.0079
5.485,0.8038,0.0079
5.502,0.8078,0.0039
5.519,0.8117,0.0039
5.535,0.8157,0.0039
5.552,0.8196,0.0039
5.568,0.8196,0.0039
5.586,0.8196,0.0039
5.602,0.8236,0.0039
5.619,0.8236,0.0039
5.635,0.8236,0.0039
5.652,0.8275,0.0039
5.669,0.8275,0.0039
5.686,0.8314,0
5.703,0.8354,0
5.72,0.8393,0
5.736,0.8433,0
5.753,0.8472,0
5.769,0.8511,0
5.786,0.8511,0
5.803,0.8551,0
5.819,0.859,0
5.836,0.859,0
5.852,0.863,0
5.869,0.863,0
5.886,0.8669,0
5.903,0.8669,0
5.919,0.8708,0
5.935,0.8748,0
5.952,0.8787,0
5.969,0.8787,0
5.986,0.8827,0
6.003,0.8827,0
6.02,0.8866,0
6.036,0.8866,0
6.052,0.8866,0
6.069,0.8905,0
6.086,0.8905,0
6.103,0.8945,0
6.119,0.8945,0
6.136,0.8984,0
6.153,0.9024,0
6.169,0.9063,0
6.185,0.9102,0
6.201,0.9102,0
6.218,0.9142,0
6.236,0.9142,0
6.253,0.9181,0
6.269,0.9221,0
6.285,0.9221,0
6.301,0.9221,0
6.319,0.926,0
6.335,0.926,0
6.353,0.9299,0
6.369,0.9299,0
6.386,0.9339,0
6.402,0.9339,0
6.419,0.9378,0
6.436,0.9378,0
6.453,0.9418,0
6.471,0.9418,0
6.486,0.9418,0
6.503,0.9457,0
6.519,0.9457,0
6.535,0.9496,0
6.553,0.9496,0
6.569,0.9536,0
6.586,0.9575,0
6.602,0.9615,0
6.619,0.9615,0
6.636,0.9615,0
6.653,0.9654,0.0039
6.669,0.9654,0.0039
6.686,0.9693,0.0039
6.703,0.9693,0.0039
6.72,0.9733,0.0039
6.735,0.9772,0.0039
6.752,0.9772,0.0079
6.769,0.9812,0.0079
6.786,0.9851,0.0079
6.803,0.9851,0.0079
6.819,0.989,0.0079
6.837,0.989,0.0079
6.853,0.993,0.0079
6.869,0.993,0.0079
6.886,0.993,0.0079
6.92,0.9969,0.0079
6.936,0.9969,0.0079
6.969,0.9969,0.0079
6.986,0.9969,0.0079
7.002,1.0009,0.0079
7.036,1.0009,0.0079
7.068,1.0009,0.0079
7.086,1.0009,0.0079
7.12,1.0048,0.0079
7.136,1.0048,0.0079
7.152,1.0048,0.0079
7.169,1.0048,0.0079
7.187,1.0048,0.0039
7.204,1.0088,0.0039
7.219,1.0088,0.0039
7.236,1.0088,0.0039
7.27,1.0127,0.0039
7.301,1.0127,0.0039
7.318,1.0127,0.0039
7.352,1.0127,0.0039
7.385,1.0166,0.0039
7.402,1.0166,0.0039
7.418,1.0166,0.0039
7.435,1.0206,0.0039
7.453,1.0206,0.0039
7.471,1.0206,0
7.486,1.0245,0
7.502,1.0245,0
7.735,1.0245,0
