# type=slide_drags viewport=1280x720 start=510,416 end=769,413 mousedown_t=1.488
t,rx,ry
1.986,0.1222,-0.0118
2.002,0.13,-0.0118
2.018,0.1419,-0.0118
2.034,0.1497,-0.0158
2.051,0.1576,-0.0158
2.07,0.1694,-0.0158
2.087,0.1773,-0.0197
2.102,0.1891,-0.0197
2.119,0.201,-0.0236
2.134,0.2128,-0.0276
2.151,0.2246,-0.0276
2.168,0.2364,-0.0315
2.185,0.2482,-0.0315
2.202,0.2561,-0.0355
2.219,0.2679,-0.0355
2.236,0.2798,-0.0394
2.252,0.2916,-0.0433
2.268,0.3074,-0.0433
2.284,0.3192,-0.0473
2.303,0.331,-0.0473
2.318,0.3468,-0.0512
2.334,0.3625,-0.0512
2.352,0.3743,-0.0552
2.369,0.3901,-0.0552
2.388,0.4019,-0.0552
2.403,0.4137,-0.0552
2.42,0.4216,-0.0552
2.436,0.4295,-0.0591
2.454,0.4374,-0.0591
2.47,0.4413,-0.0591
2.485,0.4453,-0.0591
2.502,0.4492,-0.0591
2.519,0.4532,-0.0591
2.535,0.4571,-0.0591
2.552,0.4571,-0.0591
2.568,0.461,-0.0591
2.586,0.465,-0.0591
2.602,0.4689,-0.0591
2.619,0.4729,-0.0591
2.636,0.4807,-0.0591
2.653,0.4886,-0.0591
2.67,0.4965,-0.0552
2.688,0.5083,-0.0512
2.701,0.5201,-0.0473
2.718,0.528,-0.0473
2.735,0.5359,-0.0433
2.751,0.5438,-0.0394
2.769,0.5477,-0.0394
2.787,0.5477,-0.0394
2.818,0.5477,-0.0394
2.869,0.5477,-0.0394
2.887,0.5517,-0.0355
2.902,0.5517,-0.0355
2.92,0.5517,-0.0355
2.937,0.5595,-0.0315
2.954,0.5635,-0.0315
2.97,0.5714,-0.0276
2.985,0.5832,-0.0236
3.002,0.5911,-0.0236
3.018,0.5989,-0.0197
3.036,0.6068,-0.0197
3.053,0.6147,-0.0197
3.069,0.6226,-0.0197
3.085,0.6265,-0.0197
3.103,0.6305,-0.0197
3.119,0.6305,-0.0158
3.136,0.6344,-0.0158
3.152,0.6384,-0.0158
3.17,0.6384,-0.0158
3.185,0.6423,-0.0158
3.203,0.6462,-0.0158
3.218,0.6502,-0.0158
3.236,0.6541,-0.0158
3.251,0.662,-0.0158
3.27,0.6699,-0.0158
3.286,0.6778,-0.0158
3.302,0.6856,-0.0158
3.318,0.6975,-0.0158
3.335,0.7053,-0.0158
3.352,0.7172,-0.0158
3.368,0.725,-0.0158
3.387,0.729,-0.0158
3.402,0.7369,-0.0158
3.419,0.7408,-0.0158
3.435,0.7526,-0.0158
3.452,0.7605,-0.0158
3.469,0.7723,-0.0158
3.486,0.7841,-0.0158
3.501,0.796,-0.0158
3.52,0.8117,-0.0158
3.536,0.8275,-0.0158
3.553,0.8393,-0.0158
3.569,0.8551,-0.0158
3.586,0.8669,-0.0158
3.603,0.8748,-0.0158
3.618,0.8827,-0.0197
3.635,0.8905,-0.0197
3.652,0.8984,-0.0197
3.669,0.9024,-0.0197
3.685,0.9063,-0.0197
3.704,0.9102,-0.0236
3.719,0.9102,-0.0236
3.737,0.9142,-0.0236
3.753,0.9142,-0.0236
3.769,0.9181,-0.0236
3.786,0.9181,-0.0236
3.803,0.9221,-0.0236
3.819,0.9221,-0.0236
3.836,0.926,-0.0236
3.852,0.926,-0.0236
3.869,0.9299,-0.0236
3.886,0.9339,-0.0236
3.901,0.9378,-0.0236
3.919,0.9457,-0.0236
3.935,0.9496,-0.0236
3.952,0.9536,-0.0236
3.968,0.9575,-0.0236
3.985,0.9615,-0.0236
4.002,0.9654,-0.0236
4.02,0.9693,-0.0236
4.037,0.9733,-0.0236
4.053,0.9772,-0.0236
4.069,0.9772,-0.0236
4.087,0.9812,-0.0236
4.102,0.9851,-0.0236
4.12,0.989,-0.0236
4.134,0.993,-0.0197
4.152,0.9969,-0.0197
4.171,1.0048,-0.0197
4.185,1.0088,-0.0197
4.201,1.0166,-0.0197
4.219,1.0206,-0.0197
4.238,1.0245,-0.0197
4.253,1.0285,-0.0197
4.268,1.0285,-0.0197
4.286,1.0324,-0.0197
4.303,1.0324,-0.0197
5.036,1.0324,-0.0197
5.07,1.0324,-0.0197
