# type=slide_drags viewport=1280x720 start=517,419 end=769,413 mousedown_t=1.169
t,rx,ry
5.051,0.8469,-0.0041
5.067,0.851,-0.0041
5.084,0.851,-0.0041
5.101,0.851,-0.0041
5.134,0.855,-0.0041
5.151,0.855,-0.0041
5.168,0.8591,-0.0041
5.186,0.8591,-0.0041
5.203,0.8591,-0.0041
5.219,0.8631,-0.0041
5.235,0.8631,-0.0041
5.252,0.8672,-0.0041
5.268,0.8672,-0.0041
5.285,0.8712,-0.0041
5.302,0.8753,-0.0041
5.318,0.8753,-0.0041
5.334,0.8793,-0.0041
5.352,0.8793,-0.0041
5.368,0.8834,-0.0041
5.384,0.8834,-0.0041
5.402,0.8874,-0.0041
5.417,0.8915,-0.0041
5.434,0.8915,-0.0041
5.451,0.8955,-0.0041
5.467,0.8996,-0.0041
5.484,0.9036,-0.0041
5.502,0.9077,0
5.519,0.9117,0
5.536,0.9158,0
5.552,0.9199,0
5.568,0.9199,0
5.586,0.9239,0
5.601,0.928,0
5.617,0.928,0
5.651,0.928,0
5.684,0.928,0
5.702,0.932,0
5.738,0.932,0
5.74,0.932,0
5.75,0.932,0
5.767,0.9361,0
5.783,0.9401,0
5.8,0.9401,0.0041
5.817,0.9442,0.0041
5.834,0.9482,0.0041
5.85,0.9523,0.0041
5.867,0.9563,0.0041
5.884,0.9563,0.0041
5.901,0.9604,0.0041
5.917,0.9644,0.0041
5.934,0.9644,0.0041
5.95,0.9685,0.0041
5.968,0.9685,0.0041
5.986,0.9725,0.0041
6.002,0.9725,0.0041
6.019,0.9766,0.0041
6.035,0.9806,0.0041
6.051,0.9806,0.0041
6.068,0.9847,0.0041
6.085,0.9847,0.0041
6.1,0.9887,0.0081
6.117,0.9928,0.0081
6.134,0.9928,0.0081
6.152,0.9968,0.0081
6.169,0.9968,0.0081
6.186,0.9968,0.0081
6.203,0.9968,0.0081
6.235,1.0009,0.0081
6.251,1.0009,0.0081
6.268,1.0009,0.0081
6.285,1.0009,0.0081
6.334,1.0009,0.0081
6.585,1.0009,0.0081
