# type=slide_drags viewport=1280x720 start=507,416 end=769,413 mousedown_t=1.237
t,rx,ry
3.018,0.5725,0.0078
3.12,0.5764,0.0078
3.134,0.5764,0.0078
3.15,0.5803,0.0078
3.168,0.5881,0.0078
3.189,0.5997,0.0078
3.202,0.6153,0.0117
3.217,0.627,0.0117
3.234,0.6426,0.0156
3.252,0.6504,0.0156
3.268,0.6543,0.0156
3.284,0.6543,0.0156
3.35,0.6582,0.0156
3.387,0.6582,0.0156
3.402,0.6582,0.0195
3.435,0.6582,0.0195
3.451,0.6582,0.0195
3.467,0.6582,0.0195
3.484,0.662,0.0234
3.502,0.6698,0.0234
3.518,0.6776,0.0234
3.535,0.6815,0.0234
3.552,0.6893,0.0234
3.568,0.6971,0.0234
3.584,0.701,0.0234
3.601,0.7049,0.0234
3.618,0.7088,0.0234
3.634,0.7127,0.0234
3.651,0.7166,0.0234
3.667,0.7166,0.0195
3.685,0.7205,0.0195
3.702,0.7205,0.0195
3.717,0.7244,0.0156
3.734,0.7244,0.0156
3.752,0.7283,0.0117
3.768,0.7321,0.0117
3.784,0.7399,0.0078
3.801,0.7516,0.0078
3.817,0.7594,0.0039
3.834,0.7711,0.0039
3.85,0.7828,0
3.868,0.7906,0
3.884,0.7984,0
3.901,0.8061,-0.0039
3.918,0.81,-0.0039
3.935,0.8178,-0.0039
3.951,0.8178,-0.0039
3.968,0.8217,-0.0078
3.984,0.8217,-0.0078
4.017,0.8256,-0.0078
4.033,0.8256,-0.0078
4.05,0.8256,-0.0078
4.068,0.8295,-0.0078
4.085,0.8373,-0.0078
4.102,0.8412,-0.0078
4.121,0.849,-0.0078
4.134,0.8607,-0.0078
4.15,0.8646,-0.0078
4.168,0.8723,-0.0078
4.184,0.8762,-0.0078
4.2,0.8801,-0.0078
4.217,0.884,-0.0078
4.235,0.884,-0.0078
4.251,0.8879,-0.0078
4.267,0.8879,-0.0078
4.284,0.8918,-0.0078
4.301,0.8957,-0.0078
4.317,0.8996,-0.0078
4.335,0.9074,-0.0078
4.351,0.9152,-0.0078
4.366,0.923,-0.0117
4.385,0.9308,-0.0117
4.4,0.9347,-0.0117
4.417,0.9386,-0.0117
4.435,0.9424,-0.0117
4.45,0.9463,-0.0117
4.501,0.9463,-0.0117
4.517,0.9463,-0.0117
4.534,0.9502,-0.0117
4.551,0.9541,-0.0117
4.569,0.958,-0.0117
4.585,0.9658,-0.0078
4.601,0.9697,-0.0078
4.618,0.9697,-0.0078
4.834,0.9736,-0.0078
4.855,0.9736,-0.0078
4.867,0.9736,-0.0078
4.885,0.9775,-0.0078
4.915,0.9853,-0.0078
4.933,0.9931,-0.0078
4.95,1.0009,-0.0078
4.968,1.0048,-0.0078
4.985,1.0048,-0.0117
5.301,1.0048,-0.0117
