# type=slide_drags viewport=1280x720 start=509,415 end=769,413 mousedown_t=1.604
t,rx,ry
3.769,0.5142,0
3.786,0.5181,0
3.802,0.5181,0
3.818,0.522,0
3.836,0.5259,0
3.852,0.5338,0
3.869,0.5416,0
3.885,0.5495,-0.0039
3.902,0.5613,-0.0039
3.918,0.577,-0.0039
3.935,0.5887,-0.0039
3.952,0.6044,-0.0039
3.969,0.6162,-0.0039
3.986,0.6241,-0.0039
4.003,0.628,-0.0039
4.02,0.6358,-0.0039
4.036,0.6398,-0.0039
4.052,0.6437,-0.0039
4.07,0.6476,-0.0039
4.086,0.6555,-0.0039
4.103,0.6594,-0.0039
4.119,0.6633,-0.0039
4.136,0.6672,-0.0039
4.152,0.6712,-0.0039
4.168,0.6751,-0.0039
4.186,0.6829,-0.0039
4.204,0.6869,-0.0039
4.22,0.6947,-0.0039
4.236,0.7026,-0.0039
4.252,0.7065,-0.0039
4.269,0.7143,-0.0039
4.286,0.7183,-0.0039
4.303,0.7222,-0.0039
4.32,0.7222,-0.0039
4.337,0.7261,-0.0039
4.354,0.73,-0.0039
4.37,0.73,-0.0039
4.386,0.734,-0.0039
4.402,0.734,-0.0039
4.42,0.7379,-0.0039
4.437,0.7418,-0.0039
4.451,0.7457,-0.0039
4.469,0.7497,-0.0039
4.485,0.7536,-0.0039
4.502,0.7654,-0.0039
4.519,0.7732,-0.0039
4.536,0.785,-0.0039
4.552,0.7968,-0.0039
4.571,0.8085,-0.0039
4.586,0.8203,-0.0039
4.603,0.8321,-0.0039
4.62,0.8399,-0.0039
4.636,0.8478,-0.0039
4.653,0.8517,-0.0039
4.67,0.8596,-0.0039
4.687,0.8635,-0.0039
4.703,0.8674,-0.0039
4.72,0.8713,-0.0039
4.735,0.8792,-0.0039
4.752,0.8831,-0.0039
4.77,0.891,-0.0039
4.786,0.8949,-0.0039
4.803,0.8988,-0.0039
4.819,0.9067,-0.0039
4.836,0.9106,-0.0078
4.853,0.9145,-0.0078
4.87,0.9184,-0.0078
4.886,0.9224,-0.0078
4.902,0.9263,-0.0078
4.92,0.9302,-0.0078
4.936,0.9341,-0.0078
4.953,0.9381,-0.0078
4.972,0.942,-0.0078
4.985,0.9459,-0.0078
5.002,0.9498,-0.0078
5.019,0.9538,-0.0078
5.036,0.9577,-0.0078
5.054,0.9616,-0.0078
5.07,0.9616,-0.0078
5.086,0.9655,-0.0078
5.104,0.9655,-0.0078
5.119,0.9655,-0.0078
5.136,0.9655,-0.0078
5.153,0.9695,-0.0078
5.169,0.9695,-0.0078
5.185,0.9695,-0.0078
5.202,0.9734,-0.0078
5.219,0.9734,-0.0078
5.235,0.9734,-0.0078
5.252,0.9773,-0.0078
5.269,0.9773,-0.0078
5.285,0.9812,-0.0078
5.302,0.9812,-0.0078
5.318,0.9812,-0.0078
5.335,0.9852,-0.0078
5.37,0.9852,-0.0078
5.385,0.9852,-0.0078
5.402,0.9891,-0.0078
5.419,0.9891,-0.0078
5.436,0.993,-0.0078
5.452,0.993,-0.0078
5.469,0.993,-0.0078
5.486,0.9969,-0.0078
5.502,0.9969,-0.0078
5.519,0.9969,-0.0078
5.553,0.9969,-0.0078
5.637,1.0009,-0.0078
6.32,1.0009,-0.0078
6.372,1.0009,-0.0078
6.585,1.0009,-0.0078
6.604,1.0009,-0.0078
6.62,1.0009,-0.0078
