# type=slide_drags viewport=1280x720 start=510,414 end=769,413 mousedown_t=2.336
t,rx,ry
3.635,0.2601,0.0039
3.652,0.264,0.0039
3.669,0.264,0.0039
3.684,0.2679,0.0039
3.701,0.2758,0.0039
3.717,0.2798,0.0039
3.735,0.2877,0.0039
3.752,0.2955,0.0039
3.767,0.3034,0.0039
3.785,0.3113,0.0039
3.801,0.3192,0.0039
3.818,0.3271,0.0039
3.834,0.331,0.0039
3.852,0.3349,0.0039
3.87,0.3389,0.0039
3.884,0.3389,0.0039
3.902,0.3428,0.0039
3.918,0.3468,0.0039
3.935,0.3507,0.0039
3.951,0.3586,0.0039
3.968,0.3625,0.0039
3.985,0.3704,0.0039
4.002,0.3783,0.0039
4.019,0.3822,0.0039
4.035,0.3901,0.0039
4.052,0.394,0
4.068,0.4019,0
4.085,0.4098,0
4.102,0.4137,0
4.118,0.4216,0
4.135,0.4256,0
4.152,0.4295,0
4.168,0.4334,0
4.186,0.4374,0
4.202,0.4374,0
4.219,0.4413,-0.0039
4.235,0.4453,-0.0039
4.253,0.4492,-0.0039
4.269,0.4532,-0.0039
4.284,0.461,-0.0039
4.302,0.465,-0.0039
4.319,0.4729,-0.0039
4.335,0.4807,-0.0039
4.353,0.4886,-0.0039
4.369,0.4965,-0.0039
4.384,0.5083,-0.0079
4.401,0.5162,-0.0079
4.418,0.5241,-0.0079
4.435,0.532,-0.0079
4.451,0.5359,-0.0079
4.468,0.5438,-0.0079
4.485,0.5477,-0.0079
4.502,0.5517,-0.0079
4.519,0.5595,-0.0079
4.535,0.5635,-0.0079
4.552,0.5714,-0.0079
4.568,0.5792,-0.0079
4.585,0.5871,-0.0079
4.601,0.595,-0.0079
4.619,0.6068,-0.0039
4.635,0.6147,-0.0039
4.652,0.6265,-0.0039
4.668,0.6344,0
4.685,0.6462,0
4.701,0.6541,0
4.718,0.6659,0
4.735,0.6778,0
4.751,0.6896,0.0039
4.768,0.6975,0.0039
4.786,0.7053,0.0039
4.801,0.7132,0.0039
4.818,0.7172,0.0039
4.834,0.7211,0.0039
4.853,0.725,0.0039
4.901,0.725,0.0039
4.919,0.725,0.0079
4.935,0.725,0.0079
4.953,0.725,0.0079
4.969,0.725,0.0079
4.986,0.725,0.0118
5.002,0.725,0.0158
5.018,0.725,0.0158
5.034,0.725,0.0197
5.068,0.725,0.0197
5.118,0.725,0.0236
5.136,0.725,0.0236
5.152,0.729,0.0236
5.169,0.7369,0.0236
5.186,0.7487,0.0236
5.202,0.7644,0.0236
5.219,0.7802,0.0236
5.236,0.8038,0.0236
5.253,0.8236,0.0197
5.269,0.8433,0.0197
5.286,0.859,0.0158
5.302,0.8708,0.0158
5.319,0.8827,0.0118
5.335,0.8905,0.0118
5.352,0.8984,0.0118
5.369,0.9024,0.0079
5.387,0.9063,0.0079
5.403,0.9063,0.0079
5.435,0.9102,0.0079
5.468,0.9102,0.0079
5.486,0.9102,0.0079
5.501,0.9142,0.0079
5.52,0.9142,0.0079
5.536,0.9181,0.0079
5.552,0.9221,0.0079
5.568,0.926,0.0079
5.585,0.9299,0.0079
5.602,0.9299,0.0079
5.618,0.9339,0.0079
5.634,0.9339,0.0079
5.652,0.9339,0.0039
5.668,0.9339,0.0039
5.684,0.9339,0.0039
5.701,0.9378,0.0039
5.719,0.9378,0.0039
5.736,0.9418,0.0039
5.752,0.9418,0.0039
5.768,0.9457,0.0039
5.784,0.9496,0.0039
5.801,0.9575,0.0039
5.818,0.9615,0.0039
5.834,0.9693,0.0039
5.852,0.9772,0.0039
5.87,0.9812,0.0039
5.884,0.9812,0.0039
5.901,0.9851,0.0039
5.918,0.9851,0.0039
6.069,0.9851,0.0039
6.089,0.9851,0.0039
6.101,0.989,0.0039
6.133,0.993,0.0039
6.152,0.9969,0.0039
6.452,1.0009,0.0039
6.484,1.0009,0.0039
6.503,1.0048,0.0039
6.504,1.0048,0.0039
